INDICE;LATITUDE;LONGITUDE;CODIGO_ROTA;SEQUENCIA;LOGRADOURO;NUMERO
401746313.0;-22.803847;-43.325379;72_207;129.0;MAL JOSE PESSOA;195
400476898.0;-22.808102;-43.329085;72_204;10.0;PROF PIRES SALGADO;117
402014371.0;-22.804656;-43.323716;72_209;371.0;MOZART;52
400089591.0;-22.807083;-43.324185;72_208;35.0;MIN ARTUR COSTA;732
400158191.0;-22.810813;-43.318587;72_212;125.0;QUINCAS LARANJEIRAS;53
400158286.0;-22.814404;-43.317815;72_213;384.0;QUINCAS LARANJEIRAS;148
402798749.0;-22.806066;-43.328744;82_150;430.0;RODOLFO CHAMBELLAND;908
400140258.0;-22.815304;-43.31806;72_214;197.0;MAL ANTONIO SOUZA;327
401850274.0;-22.80936;-43.326758;72_204;83.0;PROF PIRES SALGADO;367
400423970.0;-22.811599;-43.323886;72_202;375.0;FREDERIC CHOPIN;85
400086652.0;-22.808055;-43.32684;72_205;148.0;GELABERT SIMAS;275
402914703.0;-22.811634;-43.328565;72_203;398.0;ORGANISTA ANTONIO SILVA;131
403221099.0;-22.803544;-43.320825;72_209;267.0;MARECHAL JOSE PESSOA;1713
403218174.0;-22.80929;-43.329509;72_204;184.0;PADRE BOSS;130
400115290.0;-22.810773;-43.320373;72_211;257.0;ANTONIO DE ALBUQUERQUE;41
401745847.0;-22.81756;-43.316835;75_116;121.0;MAL ANTONIO SOUZA;102
402538443.0;-22.811347;-43.327863;72_203;215.0;PADRE PERONEILLE;157
402615699.0;-22.810805;-43.324791;72_205;202.0;MIN ARTUR COSTA;475
400138311.0;-22.805275;-43.328176;72_206;232.0;RODOLFO CHAMBELLAND;680
400428702.0;-22.807717;-43.326103;72_205;118.0;PINTOR MARQUES JUNIOR;366
400157535.0;-22.811514;-43.318167;72_212;53.0;LOURIVAL INACIO;77
400157543.0;-22.81235;-43.317969;72_212;24.0;LOURIVAL INACIO;85
400157578.0;-22.81379;-43.317633;72_214;278.0;LOURIVAL INACIO;123
401465746.0;-22.813997;-43.322142;72_201;367.0;JORGE LACERDA;111
400382179.0;-22.804131;-43.324728;72_209;49.0;MAL JOSE PESSOA;170
401791380.0;-22.807935;-43.328189;72_206;4.0;ALVARO DE MAGALHAES;165
402812119.0;-22.808549;-43.330796;90_8;222.0;RODOLFO CHAMBELLAND;184
402217418.0;-22.809707;-43.329904;72_204;279.0;ATILIO PARIM;120
403463865.0;-22.81154;-43.3179;61_0;0.0;ANTONIO LOPES;81
400336403.0;-22.808871;-43.321614;72_210;106.0;FRANZ LISZT;508
400381253.0;-22.814436;-43.322308;72_201;346.0;PLINIO BARRETO;126
400096200.0;-22.811453;-43.319112;72_213;62.0;CONS MEIRELLES;18
401647345.0;-22.803924;-43.323585;72_209;58.0;MAL JOSE PESSOA;242
400420328.0;-22.815496;-43.322761;72_201;32.0;GAL CORREA E CASTRO;358
402669562.0;-22.807541;-43.326066;72_205;138.0;PINTOR MARQUES JUNIOR;351
400124570.0;-22.805384;-43.325756;72_207;338.0;MIN ARTUR COSTA;1083
403463689.0;-22.811083;-43.318543;72_212;112.0;QUINCAS LARANJEIRAS;61
403218390.0;-22.810629;-43.329174;72_203;233.0;GAL OSCILIO MAIA;0
400385582.0;-22.805908;-43.326086;72_207;401.0;OTAVIO MANGABEIRA;371
400158199.0;-22.811063;-43.31853;72_212;113.0;QUINCAS LARANJEIRAS;61
400154574.0;-22.807207;-43.327129;72_206;175.0;PROF COSTA RIBEIRO;530
403221387.0;-22.805137;-43.327821;72_206;338.0;PINTOR MARQUES JUNIOR;21
402762033.0;-22.814435;-43.322536;90_6;243.0;PLINIO BARRETO;121
400157530.0;-22.804461;-43.326636;72_212;60.0;MARECHAL JOSE PESSOA;72
401711695.0;-22.810071;-43.322343;72_211;128.0;MOZART;611
403221283.0;-22.805251;-43.321342;72_209;322.0;ATILIO VIVACQUA;349
403193644.0;-22.809402;-43.322199;72_208;3.0;GEORGES BIZET;91
400396639.0;-22.808752;-43.329047;72_204;137.0;MONS CASTELO BRANCO;165
400139301.0;-22.809013;-43.330011;72_204;176.0;PADRE BOSS;86
400157117.0;-22.809124;-43.318451;72_212;389.0;ANTONIO LOPES;9
400384359.0;-22.811835;-43.321265;72_213;113.0;JORN GERALDO ROCHA;544
401540265.0;-22.804866;-43.320395;72_209;298.0;MAL ANTONIO SOUZA;1552
400086708.0;-22.810187;-43.328782;72_204;433.0;ATILIO PARIM;261
400155330.0;-22.803232;-43.326789;72_207;263.0;TALES DE CARVALHO;336
400086676.0;-22.809621;-43.327497;72_204;111.0;MONS CASTELO BRANCO;315
400124687.0;-22.806536;-43.327653;72_206;370.0;FIDIAS;112
400126707.0;-22.806483;-43.327558;72_206;190.0;FIDIAS;131
403510501.0;-22.80988;-43.328356;72_204;225.0;PADRE BOSS;261
400098137.0;-22.81341;-43.318777;72_213;481.0;GAL MAGALHAES BARATA;525
402275887.0;-22.814415;-43.319369;72_213;340.0;EIVIND NEPOMUCENO;51
403204067.0;-22.809801;-43.325837;72_205;409.0;VIANA DO CASTELO;89
403515267.0;-22.814535;-43.317235;72_214;317.0;VERTENTES;146
401695080.0;-22.811574;-43.320642;72_213;131.0;JORN GERALDO ROCHA;600
400158176.0;-22.810081;-43.318801;72_212;149.0;QUINCAS LARANJEIRAS;38
401732244.0;-22.805434;-43.323431;72_209;342.0;MOZART;161
400104058.0;-22.81174;-43.323869;72_202;309.0;FREDERIC CHOPIN;92
400107237.0;-22.812421;-43.325584;72_205;327.0;MIN ARTUR COSTA;195
400157118.0;-22.80911;-43.318499;72_212;261.0;ANTONIO LOPES;10
400086660.0;-22.807732;-43.32999;72_204;33.0;PROF PIRES SALGADO;26
402979416.0;-22.810987;-43.33027;71_405;85.0;RODOLFO CHAMBELLAND;32
400102920.0;-22.807459;-43.320606;72_210;138.0;CHARLES GOUNOD;392
400346333.0;-22.812886;-43.325405;72_202;92.0;MIN ARTUR COSTA;200
400157505.0;-22.810563;-43.318382;72_212;84.0;LOURIVAL INACIO;47
403572337.0;-22.812311;-43.328271;72_203;135.0;PADRE PERONEILLE;78
403509724.0;-22.809295;-43.32946;72_204;186.0;PADRE BOSS;140
400086646.0;-22.807239;-43.32854;72_206;446.0;GELABERT SIMAS;88
401877733.0;-22.811724;-43.321655;72_211;102.0;JORN GERALDO ROCHA;395
402058288.0;-22.805349;-43.321818;72_209;327.0;ATILIO VIVAQUA;295
401801418.0;-22.807487;-43.323682;72_208;85.0;SEBASTIAN BACH;332
402460030.0;-22.810838;-43.321668;72_211;410.0;ROBERT SCHUMANN;612
402567847.0;-22.80954;-43.330015;72_204;297.0;ATILIO PARIM;101
401713968.0;-22.804867;-43.324286;72_209;34.0;SEBASTIAN BACH;82
400089863.0;-22.815904;-43.320816;72_201;307.0;CARI LEVI;52
400091025.0;-22.809033;-43.319716;72_211;294.0;GEORGES BIZET;368
400496370.0;-22.810422;-43.320937;72_211;193.0;FRANZ LISZT;693
400140976.0;-22.811922;-43.327091;72_203;263.0;GAL OSCILIO MAIA;221
400342125.0;-22.816736;-43.320494;72_201;203.0;GAL CORREA E CASTRO;118
400158141.0;-22.80902;-43.319005;72_212;179.0;QUINCAS LARANJEIRAS;3
400153225.0;-22.807704;-43.320466;72_210;141.0;CHARLES GOUNOD;422
400157129.0;-22.809504;-43.318365;72_212;382.0;ANTONIO LOPES;21
400004716.0;-22.807162;-43.326332;72_205;145.0;PINTOR MARQUES JUNIOR;301
400158226.0;-22.812348;-43.318285;72_213;424.0;QUINCAS LARANJEIRAS;88
402538640.0;-22.807508;-43.330224;72_204;28.0;RODOLFO CHAMBELLAND;398
400385531.0;-22.808225;-43.321757;72_210;92.0;FRANZ LISZT;446
400159703.0;-22.804871;-43.322443;72_209;129.0;FRANZ LISZT;118
401352690.0;-22.805993;-43.321355;72_210;277.0;ANTONIO DE ALBUQUERQUE;582
401958382.0;-22.81377;-43.319036;72_213;359.0;GAL MAGALHAES BARATA;486
400117833.0;-22.810693;-43.330415;604_3;32.0;RODOLFO CHAMBELLAND;12
400105976.0;-22.815757;-43.321344;72_201;235.0;CARI LEVI;189
400202085.0;-22.80633;-43.328374;72_206;396.0;IBIUNA;81
402024285.0;-22.816414;-43.32108;72_201;216.0;GAL CORREA E CASTRO;188
400159191.0;-22.804921;-43.326775;72_207;383.0;OTAVIO MANGABEIRA;479
400096400.0;-22.81028;-43.324807;72_205;60.0;PEDRO DA VEIGA;221
400158164.0;-22.809707;-43.318891;72_212;163.0;QUINCAS LARANJEIRAS;26
400157223.0;-22.81343;-43.317453;72_214;363.0;VERTENTES;115
400154211.0;-22.806848;-43.320537;72_210;332.0;CHARLES GOUNOD;351
400086704.0;-22.809357;-43.330351;72_204;300.0;ATILIO PARIM;61
400347286.0;-22.812269;-43.328585;72_203;353.0;JOAO DE PAULA FONSECA;175
402770546.0;-22.812332;-43.328763;72_203;132.0;JOAO DE PAULA FONSECA;146
402499812.0;-22.81158;-43.326526;72_205;307.0;ATILIO PARIM;546
400255737.0;-22.811797;-43.321174;72_213;116.0;JORN GERALDO ROCHA;640
400005332.0;-22.804492;-43.32051;72_209;302.0;MAL ANTONIO SOUZA;1602
400393553.0;-22.809307;-43.328077;72_204;122.0;MONS CASTELO BRANCO;245
402048874.0;-22.81363;-43.325191;72_202;165.0;CARI LEVI;523
400106689.0;-22.810681;-43.326741;72_205;230.0;PADRE BOSS;182
400107766.0;-22.809037;-43.328789;72_204;343.0;MONS CASTELO BRANCO;196
403570425.0;-22.811282;-43.321565;72_211;416.0;ROBERT SCHUMANN;662
402560634.0;-22.809261;-43.323159;72_208;413.0;SEBASTIAN BACH;531
400517811.0;-22.811759;-43.330148;72_203;106.0;PROF COSTA RIBEIRO;96
403469615.0;-22.81407;-43.31641;75_168;223.0;FERNANDES DA CUNHA;1506
400380726.0;-22.809352;-43.320702;72_211;224.0;ANTONIO DE ALBUQUERQUE;205
403222250.0;-22.811561;-43.31685;72_212;426.0;TEIXEIRA E SOUSA;52
400151808.0;-22.8035;-43.324974;72_207;152.0;FLAVIO DA SILVEIRA;162
402532148.0;-22.807271;-43.323732;72_208;80.0;SEBASTIAN BACH;328
400430926.0;-22.81107;-43.329549;72_203;410.0;ORGANISTA ANTONIO SILVA;7
402171306.0;-22.810255;-43.327136;72_204;405.0;PADRE PERONEILLE;213
400005124.0;-22.815561;-43.317945;72_214;204.0;MAL ANTONIO SOUZA;297
401998578.0;-22.80911;-43.329617;72_204;243.0;PADRE BOSS;121
403550004.0;-22.809991;-43.320361;72_211;277.0;ANTONIO DE ALBUQUERQUE;130
403206349.0;-22.807176;-43.329666;72_206;24.0;RODOLFO CHAMBELLAND;235
401840995.0;-22.80862;-43.327189;72_206;69.0;ALVARO DE MAGALHAES;254
400091471.0;-22.808343;-43.326559;72_206;300.0;GELABERT SIMAS;51
400157579.0;-22.813737;-43.317699;72_214;282.0;LOURIVAL INACIO;124
403549838.0;-22.811031;-43.320151;72_210;167.0;ANTONIO DE ALBUQUERQUE;130
400098346.0;-22.806286;-43.321892;72_210;55.0;FRANZ LISZT;261
403218358.0;-22.806909;-43.326307;74_405;0.0;BARAO DE STUDART;132
403221106.0;-22.807429;-43.322492;72_208;186.0;DEBUSSY;414
401661684.0;-22.806881;-43.322591;72_208;173.0;ROBERT SCHUMANN;310
400157498.0;-22.810093;-43.318544;72_212;217.0;LOURIVAL INACIO;40
400115913.0;-22.807178;-43.323151;72_208;246.0;MOZART;332
401587822.0;-22.812726;-43.326581;72_203;189.0;ANTONIO DA SILVA;86
400490445.0;-22.809152;-43.32976;72_204;180.0;PADRE BOSS;100
403424480.0;-22.813012;-43.319247;72_213;283.0;ARINOS;72
402455270.0;-22.812157;-43.326666;72_203;274.0;GAL OSCILIO MAIA;472
400099964.0;-22.817397;-43.317995;72_214;468.0;CRISTIANO MACHADO;161
400086710.0;-22.810475;-43.32828;72_204;423.0;ATILIO PARIM;321
400137964.0;-22.806373;-43.321385;72_210;250.0;ANTONIO DE ALBUQUERQUE;543
400019591.0;-22.810197;-43.321205;72_211;167.0;FRANZ LISZT;662
400157512.0;-22.804413;-43.326586;72_212;79.0;MARECHAL JOSE PESSOA;54
400158219.0;-22.811684;-43.318387;72_212;92.0;QUINCAS LARANJEIRAS;81
400461704.0;-22.804636;-43.327706;72_206;247.0;RODOLFO CHAMBELLAND;738
400102273.0;-22.81583;-43.317815;72_214;208.0;MAL ANTONIO SOUZA;267
400362543.0;-22.809946;-43.329206;72_204;354.0;PROF COSTA RIBEIRO;173
403220815.0;-22.812107;-43.32041;72_213;27.0;CONS MEIRELLES;159
400086738.0;-22.812497;-43.32581;72_203;293.0;GAL OSCILIO MAIA;155
401779255.0;-22.805693;-43.324715;72_207;81.0;CONSTANTINO MENELAU;168
402257413.0;-22.805864;-43.320264;72_210;310.0;MAL ANTONIO SOUZA;1485
400548325.0;-22.811068;-43.319433;72_213;156.0;JORN GERALDO ROCHA;730
400461816.0;-22.805933;-43.32197;72_210;60.0;FRANZ LISZT;221
401944405.0;-22.809356;-43.32479;72_205;11.0;PINTOR MARQUES JUNIOR;591
402031910.0;-22.807351;-43.324005;72_208;32.0;MIN ARTUR COSTA;712
400473039.0;-22.806919;-43.32321;72_208;241.0;MOZART;302
401820747.0;-22.8116;-43.327446;72_203;322.0;GAL OSCILIO MAIA;642
400098181.0;-22.804364;-43.323162;72_209;68.0;ROBERT SCHUMANN;52
403222515.0;-22.804653;-43.321089;72_209;241.0;CHARLES GOUNOD;131
400018639.0;-22.814427;-43.324678;72_202;195.0;GAL CORREA E CASTRO;558
400154944.0;-22.806947;-43.320514;72_210;330.0;CHARLES GOUNOD;361
400474056.0;-22.805839;-43.321507;72_210;239.0;ANTONIO DE ALBUQUERQUE;601
400487026.0;-22.809209;-43.326491;72_206;84.0;PADRE PERONEILLE;273
400396686.0;-22.805073;-43.324739;72_209;401.0;CONSTANTINO MENELAU;91
401617292.0;-22.805303;-43.322345;72_209;135.0;FRANZ LISZT;170
400091604.0;-22.806521;-43.321233;72_210;268.0;ANTONIO DE ALBUQUERQUE;520
402591832.0;-22.809295;-43.321676;72_210;1.0;GEORGES BIZET;131
400157169.0;-22.810898;-43.318047;72_212;357.0;ANTONIO LOPES;61
400091431.0;-22.803174;-43.326215;72_207;229.0;TALES DE CARVALHO;285
400143478.0;-22.812678;-43.323102;72_202;264.0;FRANZ SCHUBERT;203
400104892.0;-22.814564;-43.324426;72_202;193.0;GAL CORREA E CASTRO;528
401734923.0;-22.805534;-43.326189;72_207;363.0;OTAVIO MANGABEIRA;388
400498145.0;-22.812523;-43.326003;72_203;284.0;GAL OSCILIO MAIA;552
402309239.0;-22.815348;-43.321476;72_201;318.0;GAL MAGALHAES BARATA;182
400095376.0;-22.814151;-43.31875;72_213;333.0;EIVIND NEPOMUCENO;121
400110716.0;-22.812155;-43.326434;72_203;303.0;GAL OSCILIO MAIA;469
402151037.0;-22.810861;-43.329571;72_203;412.0;PROF COSTA RIBEIRO;130
400154665.0;-22.806213;-43.325873;72_207;409.0;OTAVIO MANGABEIRA;331
402181233.0;-22.812403;-43.329536;72_203;77.0;SAO CIRO;97
400045919.0;-22.806535;-43.325505;72_208;363.0;OTAVIO MANGABEIRA;272
402582689.0;-22.8066;-43.324511;72_208;45.0;MIN ARTUR COSTA;792
400104511.0;-22.814225;-43.318924;72_213;335.0;EIVIND NEPOMUCENO;101
400083451.0;-22.815098;-43.322279;72_201;74.0;CARI LEVI;214
400157536.0;-22.811522;-43.31821;72_212;54.0;LOURIVAL INACIO;78
402368525.0;-22.809425;-43.325572;72_205;179.0;PEDRO DA VEIGA;80
400158180.0;-22.810199;-43.318772;72_212;145.0;QUINCAS LARANJEIRAS;42
400091207.0;-22.806023;-43.32391;72_208;153.0;SEBASTIAN BACH;191
400157224.0;-22.813503;-43.317483;71_405;362.0;ANTONIO LOPES;116
400393445.0;-22.815314;-43.318617;72_214;130.0;IRMA VOISIN;166
400336401.0;-22.808763;-43.321638;72_210;104.0;FRANZ LISZT;496
400342118.0;-22.808285;-43.327797;72_206;58.0;ALVARO DE MAGALHAES;184
400095224.0;-22.807183;-43.329882;94_0;0.0;RODOLFO CHAMBELLAND;378
400037187.0;-22.803782;-43.322847;72_209;112.0;MAL JOSE PESSOA;270
400017318.0;-22.80483;-43.322247;72_209;141.0;FRANZ LISZT;121
400086606.0;-22.806378;-43.328848;72_206;149.0;RODOLFO CHAMBELLAND;588
400098243.0;-22.810691;-43.320873;72_211;190.0;FRANZ LISZT;723
400145184.0;-22.807888;-43.328273;72_206;5.0;ALVARO DE MAGALHAES;155
400158248.0;-22.813027;-43.318127;72_213;437.0;QUINCAS LARANJEIRAS;110
400476102.0;-22.811361;-43.329295;72_203;381.0;ANTONIO DA SILVA;50
400417471.0;-22.812094;-43.32795;72_203;139.0;ANTONIO DA SILVA;231
400158159.0;-22.809578;-43.318879;72_212;167.0;QUINCAS LARANJEIRAS;21
400255738.0;-22.811797;-43.321174;72_213;117.0;JORN GERALDO ROCHA;640
400429190.0;-22.807013;-43.32367;72_208;136.0;SEBASTIAN BACH;301
400159481.0;-22.804209;-43.324325;72_209;21.0;SEBASTIAN BACH;7
402108398.0;-22.811671;-43.32636;72_205;312.0;ATILIO PARIM;566
400145189.0;-22.810862;-43.327852;72_204;459.0;ATILIO PARIM;383
402039123.0;-22.816448;-43.320076;72_201;256.0;CARI LEVI;29
400158235.0;-22.81271;-43.318152;72_213;416.0;QUINCAS LARANJEIRAS;97
402566295.0;-22.810472;-43.320322;72_211;269.0;ANTONIO DE ALBUQUERQUE;72
400428696.0;-22.803273;-43.327245;72_207;294.0;MIN ARTUR COSTA;1313
400086661.0;-22.807779;-43.329905;72_204;34.0;PROF PIRES SALGADO;36
401481696.0;-22.810226;-43.321809;72_211;402.0;ROBERT SCHUMANN;542
400127975.0;-22.804766;-43.327889;72_206;236.0;RODOLFO CHAMBELLAND;728
400158270.0;-22.813912;-43.317928;61_0;0.0;QUINCAS LARANJEIRAS;132
400344821.0;-22.805372;-43.321032;72_210;352.0;CHARLES GOUNOD;192
400103279.0;-22.806807;-43.326377;72_206;307.0;BARAO DE STUDART;131
400415698.0;-22.805775;-43.327464;72_206;262.0;PINTOR MARQUES JUNIOR;104
400158258.0;-22.813541;-43.318013;72_213;369.0;QUINCAS LARANJEIRAS;120
400423007.0;-22.811767;-43.323586;72_202;371.0;FREDERIC CHOPIN;115
401869899.0;-22.810633;-43.325251;72_205;389.0;VIANA DO CASTELO;199
402676472.0;-22.805006;-43.326562;72_207;372.0;OTAVIO MANGABEIRA;458
400159136.0;-22.807526;-43.328929;72_206;16.0;ALVARO DE MAGALHAES;75
401871482.0;-22.810422;-43.320937;72_211;194.0;FRANZ LISZT;693
400350592.0;-22.810262;-43.327471;72_204;214.0;PADRE BOSS;351
400106298.0;-22.804501;-43.320593;72_209;290.0;MAL ANTONIO SOUZA;1603
400092028.0;-22.814017;-43.316423;72_214;401.0;FERNANDES DA CUNHA;1506
401713258.0;-22.80603;-43.323415;72_208;224.0;MOZART;202
401820748.0;-22.8116;-43.327446;72_203;323.0;GAL OSCILIO MAIA;642
400417101.0;-22.806662;-43.320084;72_210;323.0;MAL ANTONIO SOUZA;1403
400339346.0;-22.812961;-43.326163;72_203;183.0;ANTONIO DA SILVA;32
400425463.0;-22.804606;-43.323;72_209;99.0;ROBERT SCHUMANN;103
400396674.0;-22.809085;-43.31994;72_211;292.0;GEORGES BIZET;348
400090015.0;-22.811603;-43.324117;72_202;305.0;FREDERIC CHOPIN;62
400101319.0;-22.813693;-43.323871;72_202;120.0;PLINIO BARRETO;241
402066964.0;-22.810097;-43.330159;72_203;10.0;GAL OSCILIO MAIA;109
401113282.0;-22.805325;-43.322832;72_209;88.0;ROBERT SCHUMANN;183
400108522.0;-22.803085;-43.324097;72_207;117.0;TALES DE CARVALHO;75
400084678.0;-22.807909;-43.322849;72_208;26.0;MOZART;391
402073510.0;-22.804511;-43.322525;72_209;123.0;FRANZ LISZT;78
402151038.0;-22.810861;-43.329571;72_203;413.0;PROF COSTA RIBEIRO;130
401464443.0;-22.811037;-43.320792;72_211;184.0;FRANZ LISZT;763
402112596.0;-22.812927;-43.318902;72_213;291.0;ARINOS;21
400108892.0;-22.811728;-43.318919;72_213;48.0;MAL ANTONIO SOUZA;601
400090660.0;-22.808165;-43.322287;72_208;106.0;ROBERT SCHUMANN;448
400510316.0;-22.810635;-43.326825;72_205;231.0;PADRE BOSS;401
402466865.0;-22.807732;-43.326962;72_206;286.0;BARAO DE STUDART;21
400157575.0;-22.813549;-43.317742;72_214;288.0;LOURIVAL INACIO;118
401801067.0;-22.807054;-43.328875;72_206;442.0;GELABERT SIMAS;48
400086688.0;-22.808926;-43.329958;72_204;249.0;PADRE BOSS;81
400420377.0;-22.808298;-43.325534;72_205;31.0;PINTOR MARQUES JUNIOR;453
400328894.0;-22.80929;-43.321018;72_211;221.0;GEORGES BIZET;258
402390382.0;-22.808064;-43.320381;72_210;147.0;CHARLES GOUNOD;462
400478217.0;-22.807375;-43.329419;72_206;30.0;ALVARO DE MAGALHAES;50
400157531.0;-22.811389;-43.318195;72_212;57.0;LOURIVAL INACIO;73
402502074.0;-22.809819;-43.329506;72_204;288.0;ATILIO PARIM;165
400086655.0;-22.80788;-43.328497;72_206;48.0;ALVARO DE MAGALHAES;110
400290009.0;-22.80743;-43.329103;72_206;19.0;ALVARO DE MAGALHAES;55
400102877.0;-22.814446;-43.320076;72_214;417.0;CRISTIANO MACHADO;551
400108383.0;-22.81413;-43.324038;72_202;132.0;CARI LEVI;384
400433722.0;-22.808333;-43.328901;72_204;48.0;PROF PIRES SALGADO;156
401947751.0;-22.808466;-43.325561;72_205;35.0;PINTOR MARQUES JUNIOR;472
400217913.0;-22.81045;-43.32637;72_205;352.0;MONS CASTELO BRANCO;141
400157671.0;-22.810153;-43.327673;72_204;217.0;PADRE BOSS;311
400086703.0;-22.80921;-43.330783;604_3;36.0;ATILIO PARIM;25
400425102.0;-22.812386;-43.326251;72_203;280.0;GAL OSCILIO MAIA;522
400105902.0;-22.810236;-43.329907;72_203;5.0;GAL OSCILIO MAIA;139
400388594.0;-22.811553;-43.327531;72_203;324.0;GAL OSCILIO MAIA;339
401840647.0;-22.813234;-43.32471;72_202;103.0;PLINIO BARRETO;341
401819054.0;-22.806327;-43.327667;72_206;196.0;FIDIAS;111
400102058.0;-22.810047;-43.321851;72_211;400.0;ROBERT SCHUMANN;522
400453515.0;-22.808656;-43.321662;72_210;102.0;FRANZ LISZT;490
400381606.0;-22.804548;-43.323631;72_209;358.0;MOZART;65
400104959.0;-22.805528;-43.326351;72_207;393.0;OTAVIO MANGABEIRA;409
400429629.0;-22.803688;-43.324498;72_207;86.0;MAL JOSE PESSOA;285
400394526.0;-22.810621;-43.328261;72_204;454.0;ATILIO PARIM;336
400456635.0;-22.812402;-43.323839;72_202;246.0;FRANZ SCHUBERT;122
400095781.0;-22.806773;-43.325336;72_208;360.0;OTAVIO MANGABEIRA;222
400140731.0;-22.813671;-43.322732;72_201;363.0;JORGE LACERDA;181
401469119.0;-22.809951;-43.325732;72_205;407.0;VIANA DO CASTELO;105
402025386.0;-22.810248;-43.326738;72_205;345.0;MONS CASTELO BRANCO;171
400091620.0;-22.811496;-43.329048;72_203;385.0;ANTONIO DA SILVA;80
400142587.0;-22.803975;-43.321206;72_209;252.0;CHARLES GOUNOD;51
401463304.0;-22.811969;-43.327006;72_203;268.0;GAL OSCILIO MAIA;432
401641871.0;-22.811922;-43.327091;72_203;264.0;GAL OSCILIO MAIA;221
401874472.0;-22.807828;-43.324588;72_208;341.0;OTAVIO MANGABEIRA;72
401924874.0;-22.808782;-43.327851;72_204;100.0;PROF PIRES SALGADO;237
400468859.0;-22.814771;-43.322864;72_201;86.0;CARI LEVI;284
400355283.0;-22.810163;-43.317859;72_212;295.0;GREGORIO DE MATOS;392
401940966.0;-22.805449;-43.326406;72_207;392.0;OTAVIO MANGABEIRA;415
401851127.0;-22.805251;-43.322964;72_209;83.0;ROBERT SCHUMANN;152
400425464.0;-22.809402;-43.322199;72_208;2.0;GEORGES BIZET;91
400157204.0;-22.812618;-43.317688;72_212;457.0;ANTONIO LOPES;96
400341586.0;-22.810434;-43.328601;72_204;447.0;ATILIO PARIM;292
400049439.0;-22.805492;-43.324644;72_209;392.0;CONSTANTINO MENELAU;141
402177386.0;-22.807787;-43.328667;72_206;45.0;ALVARO DE MAGALHAES;90
402601063.0;-22.811866;-43.324718;72_202;234.0;FRANZ SCHUBERT;13
401209257.0;-22.809156;-43.328355;72_204;127.0;MONS CASTELO BRANCO;221
400090677.0;-22.806265;-43.322734;72_208;166.0;ROBERT SCHUMANN;242
400101653.0;-22.810405;-43.321768;72_211;404.0;ROBERT SCHUMANN;562
400090201.0;-22.815199;-43.319545;72_214;432.0;CRISTIANO MACHADO;451
400105681.0;-22.805487;-43.324142;72_209;43.0;SEBASTIAN BACH;152
400089957.0;-22.812541;-43.323587;72_202;251.0;FRANZ SCHUBERT;152
402602232.0;-22.805949;-43.32718;72_206;323.0;PINTOR MARQUES JUNIOR;141
400108885.0;-22.806421;-43.328897;72_206;147.0;RODOLFO CHAMBELLAND;578
401317062.0;-22.809399;-43.319954;72_211;392.0;CHARLES GOUNOD;581
400158246.0;-22.812965;-43.318142;72_213;436.0;QUINCAS LARANJEIRAS;108
400123790.0;-22.808963;-43.327747;72_204;66.0;PROF PIRES SALGADO;260
400156870.0;-22.811671;-43.32636;72_205;310.0;ATILIO PARIM;566
401518419.0;-22.807388;-43.326174;72_205;140.0;PINTOR MARQUES JUNIOR;331
400125083.0;-22.81031;-43.317895;72_212;287.0;GREGORIO DE MATOS;529
401462108.0;-22.803887;-43.326807;72_207;302.0;MIN ARTUR COSTA;1243
402255991.0;-22.809576;-43.321354;72_211;151.0;FRANZ LISZT;592
400133034.0;-22.809521;-43.327896;72_204;389.0;MONS CASTELO BRANCO;276
401753488.0;-22.805752;-43.323163;72_208;157.0;ATILIO VIVAQUA;162
400091134.0;-22.809505;-43.322792;72_208;284.0;GEORGES BIZET;0
400380868.0;-22.804265;-43.325712;72_207;43.0;MAL JOSE PESSOA;94
400383429.0;-22.806689;-43.324842;72_208;305.0;MIN ARTUR COSTA;855
400123240.0;-22.805702;-43.32271;72_210;221.0;ROBERT SCHUMANN;191
400136465.0;-22.805735;-43.323781;72_209;388.0;ATILIO VIVAQUA;141
400328760.0;-22.816354;-43.320249;72_201;251.0;CARI LEVI;49
401506274.0;-22.809578;-43.327577;72_204;113.0;MONS CASTELO BRANCO;305
402703060.0;-22.812465;-43.319575;72_213;201.0;MAL FELIPE SCHMIDT;148
400120778.0;-22.81542;-43.321918;72_201;66.0;CARI LEVI;219
400399566.0;-22.808206;-43.326804;72_206;295.0;GELABERT SIMAS;81
400101099.0;-22.806449;-43.324612;72_208;47.0;MIN ARTUR COSTA;812
402172777.0;-22.804121;-43.322407;72_209;158.0;FRANZ LISZT;41
400090868.0;-22.809804;-43.321082;72_211;211.0;FRANZ LISZT;623
400087940.0;-22.805569;-43.321454;72_210;287.0;ANTONIO DE ALBUQUERQUE;632
400388808.0;-22.81229;-43.327441;72_203;201.0;ANTONIO DA SILVA;0
